,Datum,Temp_Very Cold,Temp_Cold,Temp_Mild,Temp_Warm,Temp_Hot,Cloud_Clear,Cloud_Partly Cloudy,Cloud_Cloudy,Wind_Light,Wind_Moderate,Wind_Strong,Weather_Good,Weather_Light Issues,Weather_Moderate,Weather_Severe,Weather_Unknown
1337,2016-01-30,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1338,2016-01-31,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1339,2016-02-01,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1340,2016-02-02,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1341,2016-02-03,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1342,2016-02-04,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1343,2016-02-05,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1344,2016-02-06,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1345,2016-02-07,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1346,2016-02-08,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1347,2016-02-09,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1348,2016-02-10,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1349,2016-02-11,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1350,2016-02-12,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1351,2016-02-13,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1352,2016-02-14,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1353,2016-02-15,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1354,2016-02-16,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1355,2016-02-17,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1356,2016-02-18,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1357,2016-02-19,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1358,2016-02-20,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1359,2016-02-21,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1360,2016-02-22,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1361,2016-02-23,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1362,2016-02-24,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1363,2016-02-25,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1364,2016-02-26,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1365,2016-02-27,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1366,2016-02-28,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1367,2016-02-29,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1368,2016-03-01,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1369,2016-03-02,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1370,2016-03-03,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1371,2016-03-04,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1372,2016-03-05,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1373,2016-03-06,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1374,2016-03-07,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1375,2016-03-08,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1376,2016-03-09,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1377,2016-03-10,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1378,2016-03-11,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1379,2016-03-12,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1380,2016-03-13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1381,2016-03-14,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1382,2016-03-15,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1383,2016-03-16,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1384,2016-03-17,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1385,2016-03-18,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1386,2016-03-19,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1387,2016-03-20,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1388,2016-03-21,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1389,2016-03-22,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1390,2016-03-23,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1391,2016-03-24,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1392,2016-03-25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1393,2016-03-26,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1394,2016-03-27,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1395,2016-03-28,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1396,2016-03-29,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1397,2016-03-30,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1398,2016-03-31,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1399,2016-04-01,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1400,2016-04-02,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1401,2016-04-03,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1402,2016-04-04,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1403,2016-04-05,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1404,2016-04-06,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1405,2016-04-07,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1406,2016-04-08,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1407,2016-04-09,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1408,2016-04-10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1409,2016-04-11,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1410,2016-04-12,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1411,2016-04-13,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1412,2016-04-14,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1413,2016-04-15,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1414,2016-04-16,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1415,2016-04-17,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1416,2016-04-18,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1417,2016-04-19,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1418,2016-04-20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1419,2016-04-21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1420,2016-04-22,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1421,2016-04-23,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1422,2016-04-24,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1423,2016-04-25,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1424,2016-04-26,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1425,2016-04-27,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1426,2016-04-28,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1427,2016-04-29,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1428,2016-04-30,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1429,2016-05-01,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1430,2016-05-02,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1431,2016-05-03,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1432,2016-05-04,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1433,2016-05-05,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1434,2016-05-06,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1435,2016-05-07,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1436,2016-05-08,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1437,2016-05-09,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1438,2016-05-10,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1439,2016-05-11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1440,2016-05-12,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1441,2016-05-13,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1442,2016-05-14,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1443,2016-05-15,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1444,2016-05-16,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1445,2016-05-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1446,2016-05-18,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1447,2016-05-19,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1448,2016-05-20,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1449,2016-05-21,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1450,2016-05-22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1451,2016-05-23,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1452,2016-05-24,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1453,2016-05-25,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1454,2016-05-26,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1455,2016-05-27,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1456,2016-05-28,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1457,2016-05-29,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1458,2016-05-30,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1459,2016-05-31,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1460,2016-06-01,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1461,2016-06-02,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1462,2016-06-03,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1463,2016-06-04,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1464,2016-06-05,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1465,2016-06-06,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1466,2016-06-07,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1467,2016-06-08,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1468,2016-06-09,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1469,2016-06-10,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1470,2016-06-11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1471,2016-06-12,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1472,2016-06-13,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1473,2016-06-14,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1474,2016-06-15,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1475,2016-06-16,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1476,2016-06-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1477,2016-06-18,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1478,2016-06-19,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1479,2016-06-20,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1480,2016-06-21,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1481,2016-06-22,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1482,2016-06-23,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1483,2016-06-24,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1484,2016-06-25,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1485,2016-06-26,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1486,2016-06-27,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1487,2016-06-28,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1488,2016-06-29,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1489,2016-06-30,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1490,2016-07-01,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1491,2016-07-02,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1492,2016-07-03,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1493,2016-07-04,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1494,2016-07-05,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1495,2016-07-06,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1496,2016-07-07,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1497,2016-07-08,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1498,2016-07-09,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1499,2016-07-10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1500,2016-07-11,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1501,2016-07-12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1502,2016-07-13,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1503,2016-07-14,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1504,2016-07-15,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1505,2016-07-16,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1506,2016-07-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1507,2016-07-18,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1508,2016-07-19,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1509,2016-07-20,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1510,2016-07-21,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1511,2016-07-22,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1512,2016-07-23,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1513,2016-07-24,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1514,2016-07-25,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1515,2016-07-26,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1516,2016-07-27,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1517,2016-07-28,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1518,2016-07-29,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1519,2016-07-30,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1520,2016-07-31,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1521,2016-08-01,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1522,2016-08-02,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1523,2016-08-03,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1524,2016-08-04,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1525,2016-08-05,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1526,2016-08-06,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1527,2016-08-07,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1528,2016-08-08,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1529,2016-08-09,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1530,2016-08-10,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1531,2016-08-11,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1532,2016-08-12,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1533,2016-08-13,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1534,2016-08-14,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1535,2016-08-15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1536,2016-08-16,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1537,2016-08-17,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1538,2016-08-18,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1539,2016-08-19,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1540,2016-08-20,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1541,2016-08-21,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1542,2016-08-22,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1543,2016-08-23,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1544,2016-08-24,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1545,2016-08-25,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1546,2016-08-26,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1547,2016-08-27,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1548,2016-08-28,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1549,2016-08-29,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1550,2016-08-30,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1551,2016-08-31,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1552,2016-09-01,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1553,2016-09-02,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1554,2016-09-03,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1555,2016-09-04,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1556,2016-09-05,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1557,2016-09-06,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1558,2016-09-07,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1559,2016-09-08,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1560,2016-09-09,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1561,2016-09-10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1562,2016-09-11,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1563,2016-09-12,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1564,2016-09-13,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1565,2016-09-14,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1566,2016-09-15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1567,2016-09-16,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
1568,2016-09-17,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1569,2016-09-18,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1570,2016-09-19,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1571,2016-09-20,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1572,2016-09-21,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1573,2016-09-22,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1574,2016-09-23,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1575,2016-09-24,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1576,2016-09-25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1577,2016-09-26,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1578,2016-09-27,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1579,2016-09-28,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1580,2016-09-29,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1581,2016-09-30,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1582,2016-10-01,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1583,2016-10-02,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1584,2016-10-03,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1585,2016-10-04,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1586,2016-10-05,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1587,2016-10-06,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1588,2016-10-07,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1589,2016-10-08,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1590,2016-10-09,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1591,2016-10-10,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1592,2016-10-11,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1593,2016-10-12,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1594,2016-10-13,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1595,2016-10-14,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1596,2016-10-15,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1597,2016-10-16,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1598,2016-10-17,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1599,2016-10-18,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1600,2016-10-19,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1601,2016-10-20,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1602,2016-10-21,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1603,2016-10-22,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1604,2016-10-23,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1605,2016-10-24,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1606,2016-10-25,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1607,2016-10-26,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1608,2016-10-27,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1609,2016-10-28,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1610,2016-10-29,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1611,2016-10-30,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1612,2016-10-31,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1613,2016-11-01,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1614,2016-11-02,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1615,2016-11-03,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1616,2016-11-04,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1617,2016-11-05,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1618,2016-11-06,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1619,2016-11-07,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1620,2016-11-08,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1621,2016-11-09,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1622,2016-11-10,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1623,2016-11-11,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1624,2016-11-12,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1625,2016-11-13,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1626,2016-11-14,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1627,2016-11-15,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1628,2016-11-16,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1629,2016-11-17,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1630,2016-11-18,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1631,2016-11-19,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1632,2016-11-20,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1633,2016-11-21,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1634,2016-11-22,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1635,2016-11-23,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1636,2016-11-24,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1637,2016-11-25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1638,2016-11-26,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1639,2016-11-27,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1640,2016-11-28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1641,2016-11-29,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1642,2016-11-30,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1643,2016-12-01,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1644,2016-12-02,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1645,2016-12-03,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1646,2016-12-04,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1647,2016-12-05,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1648,2016-12-06,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1649,2016-12-07,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1650,2016-12-08,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1651,2016-12-09,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1652,2016-12-10,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1653,2016-12-12,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1654,2016-12-13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1655,2016-12-14,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1656,2016-12-15,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1657,2016-12-16,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1658,2016-12-17,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1659,2016-12-18,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1660,2016-12-19,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1661,2016-12-20,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1662,2016-12-21,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1663,2016-12-22,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1664,2016-12-23,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1665,2016-12-24,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
