Datum,Umsatz,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,Temp_Very_Cold,Temp_Cold,Temp_Mild,Temp_Warm,Temp_Hot,Cloud_Clear,Cloud_Partly_Cloudy,Cloud_Cloudy,Wind_Light,Wind_Moderate,Wind_Strong,Weather_Good,Weather_Light_Issues,Weather_Moderate,Weather_Severe,KielerWoche,Montag,Dienstag,Mittwoch,Donnerstag,Freitag,Samstag,Sonntag,VPI,Number_of_ships,Ship,Heimspiel,Feiertag,is_holiday,Weihnachtsmarkt,Markt,Ostertag,Silvester,wetter_sehr_schön,wetter_sehr_schlecht
2017-12-14,147.585568185835,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.695,0.0,0,0,0,0,1,0,0,0,0,0
2017-12-15,107.055312628908,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.695,0.0,0,0,0,0,1,0,0,0,0,0
2017-12-16,111.764487162802,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.695,0.0,0,0,0,0,1,0,0,0,0,0
2017-12-17,54.2108446777326,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.695,0.0,0,0,0,0,1,0,0,0,0,0
2017-12-18,132.343297226153,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.695,0.0,0,0,0,0,1,0,0,0,0,0
2017-12-19,114.954215428736,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.695,0.0,0,0,0,0,1,0,0,0,0,0
2017-12-20,95.0575238589803,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.695,0.0,0,0,0,0,1,0,0,0,0,0
2017-12-21,123.510947305391,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.695,0.0,0,0,0,1,1,0,0,0,0,0
2017-12-22,132.34052838286,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.695,0.0,0,0,0,1,1,0,0,0,0,0
2017-12-23,216.986006515356,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.695,0.0,0,0,0,1,1,0,0,0,0,0
2017-12-24,168.227885876022,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-12-27,104.582475428322,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-12-28,108.209333877696,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-12-29,120.681193840944,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-12-30,162.150512622119,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-12-31,162.986018021678,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.695,0.0,0,0,0,1,0,0,0,1,0,1
2018-01-02,154.786374942725,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.593,0.0,0,0,0,1,0,0,0,0,0,1
2018-01-03,80.1711341155724,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,1,0,0,0,0,0,1
2018-01-04,136.591619491075,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.593,0.0,0,0,0,1,0,0,0,0,0,1
2018-01-05,91.934017601084,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.593,0.0,0,0,0,1,0,0,0,0,0,0
2018-01-06,73.8495235935427,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.593,1.0,1,0,0,1,0,0,0,0,0,0
2018-01-07,87.9206063192333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.593,3.0,1,0,0,0,0,0,0,0,0,1
2018-01-08,118.339722290326,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-09,88.8949959430897,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.593,1.0,1,0,0,0,0,0,0,0,0,0
2018-01-10,92.1632213092253,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-11,126.219974300486,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-12,116.261966635988,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-13,109.622594764107,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-14,49.0005592318035,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-15,108.800629287407,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-16,116.40783148052,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-17,99.9287661378494,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-18,111.788522418724,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-19,121.028250919463,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-20,115.690881472167,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-21,86.9824385331888,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-22,137.932331634568,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-23,101.743983330679,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.593,0.0,0,1,0,0,0,0,0,0,0,0
2018-01-24,115.464753338403,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-25,103.267103773044,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-26,98.0556839467947,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-27,130.945038639959,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-28,83.0180376295478,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-29,109.744299217296,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-01-30,117.052646589407,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,0
2018-01-31,105.812423397334,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.593,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-01,96.7664796057527,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-02,95.67376206111348,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-03,105.609185632305,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.644,0.0,0,1,0,0,0,0,0,0,0,1
2018-02-04,53.0138004326992,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-05,141.343449024634,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-06,119.719757906946,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.644,2.0,1,0,0,0,0,0,0,0,0,1
2018-02-07,101.419539257411,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-08,158.153466871707,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-09,136.987868117875,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.644,2.0,1,0,0,0,0,0,0,0,0,1
2018-02-10,162.657002276986,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.644,1.0,1,0,0,0,0,0,0,0,0,1
2018-02-11,50.4265035269595,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-12,116.368403565942,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-13,130.234212553533,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-14,84.2120188970009,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-15,97.2457937573187,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-16,163.353586518488,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-17,148.514760113872,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.644,0.0,0,1,0,0,0,0,0,0,0,0
2018-02-18,43.1372026328517,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-19,121.942230728321,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-20,89.5867418102959,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-21,116.006081856932,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-22,124.909775681547,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-23,91.3084600530353,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-24,131.85933719787,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-25,60.2910060331361,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-26,86.3075633753733,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-27,66.9903015912322,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-02-28,98.7664662416456,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.644,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-01,121.672068570646,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-02,101.712081140049,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-03,98.2415892822967,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.746,0.0,0,1,0,0,0,0,0,0,0,1
2018-03-04,71.4481254842192,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-05,119.676827681314,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-06,105.33896274036,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.746,2.0,1,0,0,0,0,0,0,0,0,0
2018-03-07,96.383968298997,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.746,1.0,1,0,0,0,0,0,0,0,0,1
2018-03-08,130.937668895181,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-09,106.190382211722,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-10,151.523763464872,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-11,44.5141733478635,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-12,138.141700035259,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-13,126.305395778367,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-14,142.741299070527,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-15,224.024543942887,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-16,169.617856126588,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.746,0.0,0,1,0,0,0,0,0,0,0,1
2018-03-17,192.571863723155,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-18,140.587952269619,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-19,168.789051955079,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-20,135.231062535176,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-21,120.262742064374,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-22,140.605808619442,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-23,135.226761513192,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-24,175.533882075808,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-25,72.1396206051801,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-26,148.365363810161,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-27,156.722306258184,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-28,136.183415192499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.746,0.0,0,0,0,0,0,0,0,0,0,1
2018-03-29,369.627890205243,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.746,0.0,0,0,0,1,0,0,1,0,0,0
2018-03-31,416.788764354814,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.746,0.0,0,0,0,1,0,0,1,0,0,0
2018-04-01,68.2964647517978,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.78,0.0,0,0,1,1,0,0,0,0,0,0
2018-04-02,43.200364814703,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.78,0.0,0,0,1,1,0,0,0,0,0,0
2018-04-03,135.724585456051,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-04,115.932994804965,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-05,97.8634527844016,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.78,2.0,1,0,0,1,0,0,0,0,0,0
2018-04-06,118.206081571449,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.78,1.0,1,0,0,1,0,0,0,0,0,0
2018-04-07,145.347521013483,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.78,0.0,0,1,0,1,0,0,0,0,0,0
2018-04-08,70.9108032083961,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.78,2.0,1,0,0,1,0,0,0,0,0,0
2018-04-09,100.975591763884,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-10,116.487322952139,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,1
2018-04-11,82.0268234172204,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,1
2018-04-12,136.188054778093,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,0
2018-04-13,91.9470794074567,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.78,0.0,0,0,0,1,0,0,0,0,0,1
2018-04-14,166.908303338313,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-15,94.7804910054962,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.78,1.0,1,0,0,0,0,1,0,0,0,0
2018-04-16,120.530309652016,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,1
2018-04-17,101.387635071749,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-18,93.6448450690126,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-19,109.1997780181,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-20,89.8024722034331,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.78,0.0,0,0,0,0,0,1,0,0,1,0
2018-04-21,144.90805943254,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.78,0.0,0,0,0,0,0,1,0,0,0,0
2018-04-22,68.3301534203764,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.78,1.0,1,0,0,0,0,1,0,0,0,0
2018-04-23,89.8268678476001,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.78,0.0,0,1,0,0,0,0,0,0,0,0
2018-04-24,97.0271023646392,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.78,0.0,0,0,0,0,0,0,0,0,0,1
2018-04-25,68.0325664897455,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.78,0.0,0,0,0,0,0,0,0,0,0,1
2018-04-26,132.024346180966,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.78,1.0,1,0,0,0,0,0,0,0,0,0
2018-04-27,64.0736168057245,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.78,1.0,1,0,0,0,0,0,0,0,0,0
2018-04-28,145.377113487886,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.78,2.0,1,0,0,0,0,0,0,0,0,0
2018-04-29,112.634849007942,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.78,2.0,1,0,0,0,0,0,0,0,0,0
2018-04-30,152.280472407717,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.78,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-02,114.081337561043,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
2018-05-03,123.975160122456,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.915,0.0,0,0,0,0,0,0,0,0,0,0
